Site Name,Address,City,Postcode,Latitude,Longitude,Client Name,Client Contact,Client Email,Client Phone,Contract Reference,Notes
Newcastle Under Lyme Liverpool Road Newcastle ST5 2AF,Sainsbury Supermarkets Ltd Liverpool Road Newcastle under Lyme Staffordshire,Newcastle under Lyme,ST5 2AF,53.01500702,-2.232604742,mitie services and security,,controllers@mitie.com,,,
278625 Bury St Edmunds Bedingfeld Way IP32 7EJ,Sainsburys Bedingfeld Way Bury St Edmunds Suffolk,Bury St Edmunds, IP32 7EJ ,52.239162,0.73767,mitie services and security,,controllers@mitie.com, 07384 247083,,
Fosse Park Grove Farm Triangle LE19 1WT,Sainsburys Grove Farm Triangle Enderby Leicester Leicestershire,Leicester,LE19 1WT,52.598866,-1.183755,mitie services and security,,controllers@mitie.com,7384247083,,
278519 Sainsburys Heyford hill OX4 4XR,Sainsburys Heyford Hill Littlemore Oxford Oxfordshire,Oxford,OX4 4XR,51.721559,-1.232244,mitie services and security,,controllers@mitie.com,3332076605,,
Kettering 1 3 Rockingham Road NN16 8JY,Sainsburys Supermarkets Ltd 1 3 Rockingham Road Kettering Northamptonshire,Kettering,NN16 8JY,52.402136,-0.728524,mitie services and security,,controllers@mitie.com,7384247083,,
Northampton Wellingborough road NN1 4AT,Sainsburys Supermarkets Ltd 195 201 Wellingborough Road Northampton Northamptonshire,Northampton,NN1 4AT,52.24196243,-0.878466129,mitie services and security,,controllers@mitie.com,,,
Chesham Elgiva Lane HP5 2YA,Sainsburys Supermarkets Ltd Elgiva Lane Chesham Buckinghamshire,Chesham,HP5 2YA,51.70755768,-0.61173743,mitie services and security,,controllers@mitie.com,7384247083,,
Kempston saxon centre MK42 8AY,Sainsburys Supermarkets Ltd Saxon Centre 252 274 Bedford Road Kempston Bedford Bedfordshire,Bedford,MK42 8AY,52.117076,-0.495659,mitie services and security,,controllers@mitie.com,,,
Sainsburys Northwich CW9 5RT,Sainsburys Supermarkets Ltd Venables Road Northwich Cheshire,Northwich,CW9 5RT,53.2632637,-2.508271694,mitie services and security,,controllers@mitie.com,,,
Vicarage Street Nuneaton CV11 4XS,Sainsburys Vicarage Street Nuneaton Warwickshire,Nuneaton,CV11 4XS,52.5200679,-1.4637537,mitie services and security,,controllers@mitie.com,,,
Waitrose 706 Bracknell RG12 1RQ,Sushi Daily Bond Way Bracknell Berkshire,Bracknell,RG12 1RQ,51.4183197,-0.752177,mitie services and security,,controllers@mitie.com,,,
Tnt Exeter Lodge Trading Estate Broadclyst Exeter EX5 3DY,T N T Express UK Ltd Lodge Trading Estate Broadclyst Station Exeter Devon,Exeter,EX5 3DY,50.74852371,-3.427778244,mitie services and security,,controllers@mitie.com,0333 207 6605,,
Co op Kirkcaldy Lauder Road 6 Minutes Lauder Road Kirkcaldy KY2 5BD,Tennis Swansea 365 Swansea Tennis Centre Brunel Way Pentrechwyth Swansea West Glamorgan,Swansea,KY2 5BD,56.12290192,-3.161247015,mitie services and security,,controllers@mitie.com,,,
Waitrose 582 Basingstoke RG21 4BF,Waitrose Ltd Basing View Basingstoke Hampshire,Basingstoke,RG21 4BF,51.26803097,-1.082368089,mitie services and security,,controllers@mitie.com,,,
287990 Ikea Edinburgh Costkea Way Loanhead EH20 9BY,Waitrose Ltd Mill Lane Swindon Wiltshire,Swindon,EH20 9BY,55.879842,-3.168441,mitie services and security,,controllers@mitie.com,,,
BQ Swansea Morfa Retail Park Landore Swansea SA1 7DF,Wm Morrison Supermarkets PLC Unit 2 Morfa Shopping Park Brunel Way Pentrechwyth Swansea West Glamorgan,Swansea,SA1 7DF,51.64348984,-3.926645756,mitie services and security,,controllers@mitie.com,,,
1 Linthouse Road Govan Glasgow G51 4BZ,1 Linthouse Road Govan Glasgow G51 4BZ,Edinburgh, G51 4BZ,55.86754603,-4.333475227,mitie services and security,,controllers@mitie.com,,,
Woodhall Spa Lincolnshire LN10 6TL,1 Hall Farm Cottages Tattershall Road Woodhall Spa Lincolnshire,Woodhall Spa,LN10 6TL,53.146252,-0.216201,MK9 Security Services,,Control@dfguarding.co.uk,4.48E+11,,
The Blenheim Shopping Center Prince Regent Rd Hounslow TW3 1NL,Asda Stores Ltd The Blenheim Centre Prince Regent Road Hounslow Greater London,Hounslow,TW3 1NL,51.470857,-0.361684,MK9 Security Services,,junaid@deltaforcegroup.co.uk,4.48E+11,,
BCA Newcastle Whitsley Road NE12 9SQ,British Car Auctions Whitley Road Longbenton Newcastle upon Tyne Tyne and Wear,Newcastle upon Tyne,NE12 9SQ,55.01757004,-1.546152999,MK9 Security Services,,Info@MK9.co.uk,,,
TK Maxx Oxford Clarendon Unit 20 Clarendon Center Cornmarket St Oxford OX1 3JE,Centre Management Clarendon House 52 Cornmarket Street Oxford Oxfordshire,Oxford,OX1 3JE,51.75247192,-1.259245157,MK9 Security Services,,nsc@deltaforcegroup.co.uk,(0) 203 500 1905,,
Hampden Park Eastbourne East Sussex BN22 9ND,Connex South Central Hampden Park Railway Station Station Approach Eastbourne East Sussex,Eastbourne,BN22 9ND,50.796119,0.2789,MK9 Security Services,,Control@dfg.co.uk,,,
Sainsbury Pontllanfraith Blackwood South Wales NP12 2AN,Polymer Extrusions Ltd Block D Newbridge Road Industrial Estate Pontllanfraith Blackwood Caerphilly,Blackwood,NP12 2AN,51.657797,-3.170958,MK9 Security Services,,Info@MK9.co.uk,,,
Grove Park Barton Place Enderby,2 Barton Close Enderby Leicester Leicestershire,Leicester,LE19 1SJ,52.59622192,-1.191510797,nexus security,,,44774045000,,
EcoWorld Two Bridges 2A Marriott Close Feltham TW14 9PZ,1 Marriott Close Feltham Greater London,Feltham,TW14 9PZ,51.4574291,-0.4335254,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
Wychwood Park Haywards Heath RH16 4RN,1 Stirling Lodge Rocky Lane Haywards Heath West Sussex,Haywards Heath,RH16 4RN,50.9876525,-0.1018269,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
EcoWorld Acton Brentford Greater London TW8 8JJ,100 London Road Brentford Greater London,Brentford,TW8 8JJ,51.48096848,-0.31681934,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
London Square Rich Industrial Estate Bermonsey London SE1 5TE,100 London Road Brentford Greater London,Brentford,SE1 5TE,51.49462891,-0.078803539,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
Barratt Homes Grange Court Grange Road Tongham Farnham Surrey GU10 1DJ,11 Grange Road Tongham Farnham Surrey,Farnham,GU10 1DJ,51.231477,-0.733842,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
St Joseph Snow Hill Wharf Shadwell Street Birmingham B4 6HB,29 Shadwell Street Birmingham West Midlands,Birmingham,B4 6HB,52.48665237,-1.896532297,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
Morgan Sindall 300 Manor Road Canning Town E16 4PA,294 Manor Road London,London,E16 4PA,51.51680374,0.006606099,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
David Wilson Homes Ashridge Grange Warren House Road Wokingham Berkshire RG40 5QB,Ashridge Farm Warren House Road Wokingham Berkshire,Wokingham,RG40 5QB,51.4207255,-0.8310677,O Neil & Brennan,,g.greenspan@oandb.co.uk,01707 648 880,,
Watford Project 50 Clarendon Road Watford WD17 1TX,City Physiotherapy Sports Injury Clinic Derby Derbyshire,Derby,WD17 1TX,51.6607993,-0.3963864,O Neil & Brennan,,g.greenspan@oandb.co.uk,44788858558,,
Royal Derby Hospital Uttoxeter Road Derby DE22 3NE,City Physiotherapy Sports Injury Clinic Derby Derbyshire,Derby,DE22 3NE,52.91121071,-1.514510235,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
Eldebury PlaceHanworth Ln Chertsey KT16 9LL,City Physiotherapy Sports Injury Clinic Derby Derbyshire,Derby,KT16 9LL,51.382594,-0.508371,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
Berkeley St Edward Eden Grove 15 51 London Road Staines Upon Thames TW18 4TD,Holiday Inn Edinburgh North 107 Queensferry Road Edinburgh,Edinburgh,TW18 4TD,55.8967328,-3.3074081,O Neil & Brennan,,g.greenspan@oandb.co.uk, 07384 258 754,,
Southend Care HomePrittlewell ChaseWestcliff on SeaSouthend on SeaWestcliff On Sea SS0 0SR,Priory House Prittlewell Chase Westcliff on Sea Essex,Westcliff on Sea,SS0 0SR,51.55147552,0.701102436,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
ISG Oak Cancer Centre Cotswold Road Sutton SM2 5NF,Sutton General Hospital Cotswold Road Sutton Surrey,Sutton,SM2 5NF,51.34688187,-0.193577603,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
Wates Carnival Place Wellington Road Wokingham Berkshire RG40 2A,Wokingham District Council Sport Leisure Facilities Carnival Swimming Pool Wellington Road Wokingham Berkshire,Wokingham, RG40 2AF,51.407558,-0.838121,O Neil & Brennan,,g.greenspan@oandb.co.uk,,,
SA Brains Cardiff Right acres CF105BS,1 Adelaide Street Cardiff South Glamorgan,Cardiff,CF105BS,51.462692,-3.168836,OCS Security,,muhammad.hussain@ocs.co.uk,,,
Capitol Park Dodworth Barnsley S75 3TZ,1 Capitol Court Dodworth Barnsley South Yorkshire,Barnsley,S75 3TZ,53.54980469,-1.520431638,OCS Security,,NSC@ocs.com,,,
Molson Coors Brewery Tadcaster North Yorkshire LS24 9SD,1 Church Street Church Fenton Tadcaster North Yorkshire,Tadcaster,LS24 9RD,53.88363911,-1.269290961,OCS Security,,NSC@ocs.com,,,
Rightacres Property Former SA Brains Crawshay st Cardiff CF10 5DS,1 Crawshay Street Cardiff South Glamorgan,Cardiff,CF10 5DS ,51.473364,-3.180628,OCS Security,,angela.perryrowley@ocs.com,07458 021756,,
CNWL Ealing London W5 2ST,1 E Ltd C P House 97 107 Uxbridge Road London,London,W5 5TL,51.51148605,-0.313518792,OCS Security,,Mark.Maynard@slam.nhs.uk,,,
Chichester pop up Court PO19 1PD,1 East Row Chichester West Sussex,Chichester,PO19 1PD,50.83758969,-0.775455393,OCS Security,,sarah.jones@ocs.com,,,
Emerson Green Bristol BS16 7AD,1 Fox Cottage Emersons Green Lane Emersons Green Bristol Gloucestershire,Bristol,BS16 7AD,51.490022,-2.478159,OCS Security,,NSC@ocs.co.uk,,,
1 Portland St Manchester M1 3BE,1 Hall Farm Cottages Tattershall Road Woodhall Spa Lincolnshire,Woodhall Spa,M1 3BE,53.480515,-2.234754,OCS Security,,NSC@ocs.com,,,
Traditional Norfolk Poultry Ltd Attleborough Norfolk NR17 1DS,1 Hargham Road Shropham Attleborough Norfolk,Attleborough,NR17 1DS,52.498655,0.925865,OCS Security,,sheila.grist@tnpltd.com,,,
Safran Gloucester GL2 9QB,1 Hill View Down Hatherley Lane Down Hatherley Gloucester Gloucestershire,Gloucester,GL2 9QB,51.90071106,-2.194052935,OCS Security,,Martin.Crewdson@ocs.co.uk,,,
Port Talbot JC SA13 1SB,1 Llewellyn House Harbourside Business Park Harbourside Road Port Talbot West Glamorgan,Port Talbot,SA131SB,51.59065138,-3.785966396,OCS Security,,HMCTShelpdesk@ocs.com,,,
Portsmouth Magistrates Hampshire PO1 2DQ,1 Llewellyn House Harbourside Business Park Harbourside Road Port Talbot West Glamorgan,Port Talbot,PO1 2DQ,50.79595947,-1.090049028,OCS Security,,HMCTSHelpdesk@ocs.com,,,
UTC Collins Aerospace Stafford Road Wolverhampton WV10 8PY,1 Mansard Close Wednesfield Wolverhampton West Midlands,Wolverhampton,WV10 8PY,52.613907,-2.097445,OCS Security,,"	mark.hadlington@ocs.com",,,
Sevenoaks Magistrates Kent TN13 2HU,1 Morewood Close Sevenoaks Kent,Sevenoaks,TN13 2HU,51.279239,0.176546,OCS Security,,andrew.warman@ocs.com,,,
Essity Southfields Rd Dunstable LU6 3EJ,1 Southfields Road Dunstable Bedfordshire,Dunstable,LU6 3EJ,51.87677906,-0.508487027,OCS Security,,andrew.warman@ocs.com,,,
Marie Curie Hospice Solihull B91 2PQ,1 The Courtyard Colwall Lodge Marsh Lane Solihull West Midlands,Solihull,B91 2PQ,52.41197042,-1.761491125,OCS Security,,Amy.Stainton@ocs.co.uk,,,
The Meadows Shopping Centre Chelmsford Essex CM2 6FD,1 The Meadows Chelmsford Essex,Chelmsford,CM2 6FD,51.73167801,0.476225436,OCS Security,,dominika.duda@ocs.com,,,
Chelmsford Crown Essex CM1 1EH,1 Tindal Square Chelmsford Essex,Chelmsford,CM1 1EH,51.73479843,0.472384036,OCS Security,,andrew.warman@ocs.com,,,
Chelmsford Crown CM11EH,1 Tindal Square Chelmsford Essex,Chelmsford,CM11EH,51.73479843,0.472384036,OCS Security,,andrew.warman@ocs.com,,,
Aberystwyth Justice Centre SY23 1AS,1 Y Lanfa Trefechan Aberystwyth Ceredigion,Aberystwyth,SY23 1AS,52.40908432,-4.087125411,OCS Security,,Dane.jones@ocs.com ,,,
Ayr Central Shopping Centre KA7 1TP,1 York House 2 Avonmore Road London,London,KA7 1TP,55.45996475,-4.626283646,OCS Security,,lee.jackson@ocs.co.uk,,,
Basingstoke Magistrates Hampshire RG21 4AB,1 York House 2 Avonmore Road London,London,RG21 4AB,51.262618,-1.084138,OCS Security,,HMCTSHelpdesk@ocs.com,,,
Nicholson Shopping Centre Maidenhead SL6 1LB,10 Nicholsons Walk Maidenhead Berkshire,Maidenhead, SL6 1LB ,51.5221138,-0.722100794,OCS Security,,andrew.pope@nicholsonscentre.co.uk,07458 057 624,,
MULLER DIARY SEVENSIDE STONEHOUSE GL10 2DG,10 Oldends Lane Stonehouse Gloucestershire,Stonehouse,GL10 2DG,51.75211344,-2.290268678,OCS Security,,Security.Team1@ocs.co.uk,,,
Queens arcade Cardiff CF102BY,10 Queens Arcade Queen Street Cardiff South Glamorgan,Cardiff,CF102BY,51.48169305,-3.177137912,OCS Security,,sian.davies@ocs.co.uk,7458113876,,
COORS BREWERY TADCASTER LS24 9FE,10 Riverside View Tadcaster North Yorkshire,Tadcaster,LS24 9FE,53.88618469,-1.269867301,OCS Security,,Mark.Paxton@ocs.co.uk,,,
Selly Oak Birmingham West Midlands B29 6TL,100 Harborne Lane Selly Oak Birmingham West Midlands,Birmingham,B29 6TL,52.44281769,-1.941167116,OCS Security,,Anthony.Davies@ocs.com,,,
Haverfordwest Court SA61 2AZ,101 Hawthorn Rise Haverfordwest Pembrokeshire,Haverfordwest,SA61 2AZ ,51.800063,-4.989124,OCS Security,,HMCTSHelpdesk@ocs.com,,,
CNWL Westminister London W2 2EA,102 Edgware Road London,London,W2 2EA,51.51567078,-0.163372099,OCS Security,,Mark.Maynard@ocs.com,,,
Bentall Business Park NE37 3JD,11 Bentall Business Park Washington Tyne and Wear,Washington,NE37 3JD,54.9093928,-1.509046124,OCS Security,,craig.cochran@ocs.co.uk,,,
ACTC Norwich Whitefriars NR3 1SE,11 Fishergate Norwich Norfolk,Norwich,NR3 1SE,52.63399887,1.298334599,OCS Security,,mark.hinson@ocs.com,,,
Norwich TribunalNR1 3PL,111 Queens Road Norwich Norfolk,Norwich,NR1 3PL,52.62218475,1.295036674,OCS Security,,mark.hinson@ocs.com,,,
MG 3 ST Pauls Place in Sheffield S1 2JE,117 Norfolk Street Sheffield South Yorkshire,Sheffield,S1 2JE,53.38044739,-1.468156338,OCS Security,,Alex.Poon@ocs.co.uk,,,
Carmarthen County Court Family Court Picton Terrace Carmarthen SA31 3BX,12 Picton Terrace Carmarthen Carmarthenshire,Carmarthen,SA31 3BX,51.855667,-4.318922,OCS Security,,HMCTSMScheduling@ocs.com,7458053219,,
Ipswich County Suffolk IP1 1EJ,12A Arcade Street Ipswich Suffolk,Ipswich,IP1 1EJ,52.05780411,1.151163459,OCS Security,,andrew.warman@ocs.com,,,
The Orchards Shopping Centre TA1 3TP,12f Orchard Taunton Somerset,Taunton,TA1 3TP,51.01399994,-3.101961851,OCS Security,,Wayne.Royce@ocs.com,,,
"BLACKWOOD COURT , NP12 1NY",13 Hall Street Blackwood Caerphilly,Blackwood,NP12 1NY,51.665654,-3.194296,OCS Security,,HMCTSHelpdesk@ocs.com,,,
40 Torphichen St Edinburgh EH3 8JB,14 Torphichen Street Edinburgh,Edinburgh,EH3 8JB,55.94683838,-3.213104248,OCS Security,,nsc@ocs.com,,,
Cannock Magistrates Court WS11 1AT,148 Wolverhampton Road Cannock Staffordshire,Cannock,WS11 1AT,52.684063,-2.03695,OCS Security,,nsc@ocs.com,,,
Canterbury Magistrates Court CT1 2UE,148 Wolverhampton Road Cannock Staffordshire,Cannock,CT1 2UE,51.27871323,1.085761666,OCS Security,,tony.baverstock@ocs.com,,,
Reading County Berkshire RG1 1HE,149 150 Friar Street Reading Berkshire,Reading,RG1 1HE,51.45643997,-0.971064568,OCS Security,,HMCTSHELPDESK@ocs.com,,,
Reading County Court Berkshire RG1 1HE,149 150 Friar Street Reading Berkshire,Reading,RG1 1HE,51.45643997,-0.971064568,OCS Security,,HMCTSHelpdesk@ocs.com,,,
Swansea Crown Court SA1 4PF,15a New Street Birmingham West Midlands,Birmingham,SA1 4PF,51.61436081,-3.957246542,OCS Security,,hmctshelpdesk@ocs.com,,,
Royal Quays Outlet North Sheilds Tyne Wear NE29 6DW,17 Royal Quays Outlet Shopping Centre North Shields Tyne and Wear,North Shields,NE29 6DW,54.994629,-1.465401,OCS Security,,Mark.Shenton@OCS.co.uk,,,
Brighton Tribunal Center BN3 1TL,191 Dyke Road Hove East Sussex,Hove,BN3 1TL,50.832486,-0.149645,OCS Security,,Mark.Shenton@OCS.co.uk,,,
Aberafan shopping centre SA131PB,1a Aberafan Centre Port Talbot West Glamorgan,Port Talbot,SA131PB,51.5961,-3.785871,OCS Security,,Sian.Davies@ocs.co.uk,,,
Bristol Crown Court BS1 1DA,2 Small Street Bristol,Bristol,BS1 1DA,51.45479965,-2.595014095,OCS Security,,HMCTSHelpdesk@ocs.com,,,
Palace Gardens Shopping Centre EN2 6SN,20 Hatton Walk Enfield Greater London,Enfield,EN2 6SN,51.65128326,-0.083491609,OCS Security,,NSC@ocs.co.uk,7458030812,,
Palace Exchange Shopping Centre 25 Hatton WalkEnfield EN2 6BP,20 Hatton Walk Enfield Greater London,Enfield,EN2 6BP,51.65151596,-0.081790432,OCS Security,,Security.Team1@ocs.co.uk,,,
Partnership House Regent Farm Road Newcastle Upon Tyne NE3 3AF,20 Hatton Walk Enfield Greater London,Enfield,NE3 3AF,55.01037216,-1.62560761,OCS Security,,craig.cochran@ocs.co.uk,,,
St Andrews Lane 28 St Andrews Square Edinburgh EH2 1AF,21 St Andrew Square Edinburgh,Edinburgh,EH2 1AF,55.9550209,-3.193275928,OCS Security,,Craig.Cummings@ocs.com,,,
Wolverhampton Social and Security 31 Waterloo Road Wolverhampton WV1 4DJ,21 Waterloo Road Wolverhampton West Midlands,Wolverhampton,WV1 4DJ,52.58681107,-2.132765293,OCS Security,,emmafletcher@ocs.com,,,
Boston Court House Lincolnshire PE21 6PE,22 Norfolk Street Boston Lincolnshire,Boston,PE21 6PE,52.982321,-0.026324,OCS Security,,HMCTSMScheduling@ocs.com,4.48E+11,,
Wellingborough Magistrates Northamptonshire NN8 1HF,27a Midland Road Wellingborough Northamptonshire,Wellingborough,NN8 1HF,52.3013109,-0.6889515,OCS Security,,HMCTSHelpdesk@ocs.com,,,
1 West Regent Street Glasgow G2 1RW,2a West Regent Street Glasgow,Glasgow, G2 1RW,55.86315155,-4.255046368,OCS Security,,craig.cummings@ocs.com,0141-332-6217,,
Tata GB Durham Stockton on Tees TS16 0RB,3 Sowerby Way Durham Lane Industrial Park Eaglescliffe Stockton on Tees County Durham,Stockton on Tees,TS16 0RB,54.529483,-1.357148,OCS Security,,NSC@ocs.co.uk,,,
The Cyder House Stowmarket IP14 6PD,3 Sowerby Way Durham Lane Industrial Park Eaglescliffe Stockton on Tees County Durham,Stockton on Tees,IP14 6PD,52.243603,1.178793,OCS Security,,david.weston@ocs.co.uk,,,
Salt Meadows NE10 0EQ,3 Sowerby Way Durham Lane Industrial Park Eaglescliffe Stockton on Tees County Durham,Stockton on Tees,NE10 0EQ,54.96287155,-1.580882072,OCS Security,,craig.cochran@ocs.co.uk,,,
Kings Court NE29 6AR,303 Milton Road Cambridge Cambridgeshire,Cambridge,NE29 6AR,54.997304,-1.460676,OCS Security,,craig.cochran@ocs.co.uk,,,
Huawei 302 Cambridge Science Park Milton Road Cambridge CB4 0WG,303 Milton Road Cambridge Cambridgeshire,Cambridge,CB4 0WG,52.2257508,0.1421289,OCS Security,,david.weston@ocs.co.uk,,,
Basildon Combined SS14 2BU,31 The Gore Basildon Essex,Basildon,SS14 2BU,51.573222,0.454675,OCS Security,,david.weston@ocs.co.uk,,,
Reading Tribunal RG1 1DX,33 Friar Street Reading Berkshire,Reading,RG1 1DX,51.4568378,-0.9739691,OCS Security,,HMCTS.HELPDESK@ocs.com,,,
Shrewsbury Justice Centre The Court House Preston Street SY2 6NX,36 London Road Shrewsbury Shropshire,Shrewsbury,SY2 6NX                           ,52.70122147,-2.729036093,OCS Security,,HMCTS.HELPDESK@ocs.com,,,
